roi_id	distal_chr	distal_start	distal_end	Condition	geneSymbol	Regulation	Context	Genomic_Partition	genomic_partition_distal	mean_dPSI	max_dPSI	overlap_GSE229295_MCF10A_H3K27ac_pooled_peaks	overlap_GSE229295_MCF10A_H3K27me3_pooled_peaks	overlap_GSE229295_MCF10A_H3K4me1_pooled_peaks	overlap_GSE229295_MCF10A_H3K4me3_pooled_peaks	overlap_GSE229295_MCF10AT1_H3K27ac_pooled_peaks	overlap_GSE229295_MCF10AT1_H3K27me3_pooled_peaks	overlap_GSE229295_MCF10AT1_H3K4me1_pooled_peaks	overlap_GSE229295_MCF10AT1_H3K4me3_pooled_peaks	overlap_GSE229295_MCF10CA1a_H3K27ac_pooled_peaks	overlap_GSE229295_MCF10CA1a_H3K27me3_pooled_peaks	overlap_GSE229295_MCF10CA1a_H3K4me1_pooled_peaks	overlap_GSE229295_MCF10CA1a_H3K4me3_pooled_peaks	overlap_GSE98551_MCF10A_CTCF_pooled_peaks_passIDR.05	overlap_GSE98551_MCF10AT1_CTCF_pooled_peaks_passIDR.05	overlap_GSE98551_MCF10CA1_CTCF_pooled_peaks_passIDR.05	overlap_RLOOP_dRNH
chr17_58999460_59012327	chr17	58595000	58600000	MCF10A	TRIM37	Included	AvT	Intron	Exon	0.133	0.133	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr17_58999460_59012327	chr17	58650000	58655000	MCF10A	TRIM37	Included	AvT	Intron	Exon	0.133	0.133	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr17_58999460_59012327	chr17	58695000	58700000	MCF10A	TRIM37	Included	AvT	Intron	Exon	0.133	0.133	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr17_58999460_59012327	chr17	58700000	58705000	MCF10A	TRIM37	Included	AvT	Intron	Exon	0.133	0.133	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr17_58999460_59012327	chr17	58705000	58710000	MCF10A	TRIM37	Included	AvT	Intron	Exon	0.133	0.133	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr17_58999460_59012327	chr17	58710000	58715000	MCF10A	TRIM37	Included	AvT	Intron	Intron	0.133	0.133	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr17_58999460_59012327	chr17	58715000	58720000	MCF10A	TRIM37	Included	AvT	Intron	Intron	0.133	0.133	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr21_17551954_17560701	chr21	17385000	17390000	MCF10A	CXADR	Excluded	AvT	Distal Intergenic	Distal Intergenic	-0.111	-0.111	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr17_55078736_55141309	chr17	56745000	56750000	MCF10A	STXBP4	Included	AvT	Distal Intergenic	Distal Intergenic	0.114	0.114	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr21_45118620_45128401	chr21	44940000	44945000	MCF10A	ADARB1	Excluded	AvT	Intron	Promoter	-0.14	-0.14	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE
chr21_45118620_45128401	chr21	44945000	44950000	MCF10A	ADARB1	Excluded	AvT	Intron	Intron	-0.14	-0.14	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chr21_45118620_45128401	chr21	44950000	44955000	MCF10A	ADARB1	Excluded	AvT	Intron	Intron	-0.14	-0.14	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
chr21_45118620_45128401	chr21	44965000	44970000	MCF10A	ADARB1	Excluded	AvT	Intron	Exon	-0.14	-0.14	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
chr21_45183511_45184922	chr21	45535000	45540000	MCF10A	ADARB1	Included	AvT	Promoter	Exon	0.161	0.161	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr17_29115841_29118030	chr17	28965000	28970000	MCF10A	MYO18A	Excluded	AvT	Intron	Exon	-0.207	-0.207	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
chr17_18356001_18362987	chr17	16815000	16820000	MCF10A	SHMT1	Included	AvT	Promoter	Exon	0.116	0.116	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
chr17_7002621_7010058	chr17	6650000	6655000	MCF10A	ALOX12-AS1	Excluded	AvT	Promoter	Promoter	-0.151	-0.151	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr17_5423070_5432541	chr17	6540000	6545000	MCF10A	RPAIN	Excluded	AvT	Intron	Intron	-0.140666666666667	-0.125	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr17_5423070_5432541	chr17	6575000	6580000	MCF10A	RPAIN	Excluded	AvT	Distal Intergenic	Exon	-0.140666666666667	-0.125	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
chr17_5426300_5432541	chr17	6575000	6580000	MCF10A	RPAIN	Excluded	AvT	Distal Intergenic	Exon	-0.140666666666667	-0.125	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
chr16_88842046_88843029	chr16	89165000	89170000	MCF10A	GALNS	Excluded	AvT	Promoter	Promoter	-0.128	-0.128	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
chr16_86548578_86552178	chr16	87065000	87070000	MCF10A	MTHFSD	Excluded	AvT	Promoter	Exon	-0.117	-0.117	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr16_86548578_86552178	chr16	87290000	87295000	MCF10A	MTHFSD	Excluded	AvT	Promoter	Promoter	-0.117	-0.117	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr16_85613399_85648551	chr16	85270000	85275000	MCF10A	GSE1	Included	AvT	Intron	Intron	0.284	0.284	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr16_85613399_85648551	chr16	85360000	85365000	MCF10A	GSE1	Included	AvT	Intron	Intron	0.284	0.284	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
chr16_85613399_85648551	chr16	85370000	85375000	MCF10A	GSE1	Included	AvT	Intron	Intron	0.284	0.284	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
chr16_85613399_85648551	chr16	85420000	85425000	MCF10A	GSE1	Included	AvT	Intron	Intron	0.284	0.284	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
chr16_89095304_89100625	chr16	88855000	88860000	MCF10A	ACSF3	Excluded	AvT	Promoter	Promoter	-0.171	-0.171	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
chr16_89098764_89102351	chr16	88855000	88860000	MCF10A	ACSF3	Excluded	AvT	Promoter	Promoter	-0.128	-0.126	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
chr16_71384379_71385342	chr16	73270000	73275000	MCF10A	CALB2	Included	AvT	Intron	Intron	0.287	0.287	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr16_53619209_53635440	chr16	55210000	55215000	MCF10A	RPGRIP1L	Included	AvT	Distal Intergenic	Distal Intergenic	0.107	0.107	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr16_53619209_53635440	chr16	54975000	54980000	MCF10A	RPGRIP1L	Included	AvT	Distal Intergenic	Distal Intergenic	0.107	0.107	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr16_53665010_53672869	chr16	54935000	54940000	MCF10A	RPGRIP1L	Included	AvT	Promoter	Promoter	0.113	0.113	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE
chr19_38894874_38898793	chr19	38480000	38485000	MCF10A	SIRT2	Included	AvT	Intron	Exon	0.123	0.123	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr19_38894874_38898793	chr19	38515000	38520000	MCF10A	SIRT2	Included	AvT	Intron	Exon	0.123	0.123	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
chr16_27648736_27677728	chr16	28065000	28070000	MCF10A	KIAA0556	Excluded	AvT	Distal Intergenic	Promoter	-0.126	-0.126	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr16_24567506_24568744	chr16	24800000	24805000	MCF10A	RBBP6	Included	AvT	Promoter	Exon	0.128	0.128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr16_24567506_24568744	chr16	24805000	24810000	MCF10A	RBBP6	Included	AvT	Promoter	Exon	0.128	0.128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr16_19734034_19735537	chr16	20610000	20615000	MCF10A	IQCK	Included	AvT	Promoter	Promoter	0.217	0.217	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr16_14252024_14258100	chr16	13920000	13925000	MCF10A	MKL2	Included	AvT	Promoter	Promoter	0.142	0.142	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
chr16_8632139_8635167	chr16	6895000	6900000	MCF10A	METTL22	Included	AvT	Intron	Intron	0.233	0.233	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_49849681_49855437	chr20	49545000	49550000	MCF10A	SLC9A8	Excluded	AvT	Intron	Exon	-0.162	-0.159	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr20_49849681_49855437	chr20	49600000	49605000	MCF10A	SLC9A8	Excluded	AvT	Distal Intergenic	Distal Intergenic	-0.162	-0.159	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
chr20_49849681_49855437	chr20	49605000	49610000	MCF10A	SLC9A8	Excluded	AvT	Distal Intergenic	Distal Intergenic	-0.162	-0.159	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
chr20_49849681_49855437	chr20	49610000	49615000	MCF10A	SLC9A8	Excluded	AvT	Distal Intergenic	Distal Intergenic	-0.162	-0.159	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
chr20_49849681_49855437	chr20	49615000	49620000	MCF10A	SLC9A8	Excluded	AvT	Distal Intergenic	Distal Intergenic	-0.162	-0.159	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_20676289_20712374	chr20	21540000	21545000	MCF10A	RALGAPA2	Excluded	AvT	Distal Intergenic	Distal Intergenic	-0.11	-0.11	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr15_99361512_99384293	chr15	99770000	99775000	MCF10A	LRRC28	Included	AvT	Distal Intergenic	Distal Intergenic	0.133	0.133	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr15_99361512_99384293	chr15	99685000	99690000	MCF10A	LRRC28	Included	AvT	Intron	Intron	0.133	0.133	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr15_99361512_99384293	chr15	99755000	99760000	MCF10A	LRRC28	Included	AvT	Distal Intergenic	Distal Intergenic	0.133	0.133	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr15_99361512_99384293	chr15	99720000	99725000	MCF10A	LRRC28	Included	AvT	Intron	Exon	0.133	0.133	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr15_99235081_99245388	chr15	99735000	99740000	MCF10A	TTC23	Included	AvT	Distal Intergenic	Promoter	0.105	0.105	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr15_99235081_99245388	chr15	99705000	99710000	MCF10A	TTC23	Included	AvT	Promoter	Exon	0.105	0.105	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
chr15_99241563_99248187	chr15	99735000	99740000	MCF10A	TTC23	Included	AvT	Distal Intergenic	Promoter	0.112	0.115	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr15_99241563_99248187	chr15	99705000	99710000	MCF10A	TTC23	Included	AvT	Promoter	Exon	0.112	0.115	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
chr15_91014434_91017804	chr15	91960000	91965000	MCF10A	VPS33B	Excluded	AvT	Intron	Intron	-0.107	-0.105	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
chr15_91017065_91018017	chr15	91960000	91965000	MCF10A	VPS33B	Excluded	AvT	Intron	Intron	-0.135	-0.135	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
chr15_89871547_89878264	chr15	89760000	89765000	MCF10A	AP3S2	Included	AvT	Promoter	Promoter	0.119	0.119	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
chr15_88899533_88901550	chr15	89015000	89020000	MCF10A	MFGE8	Included	AvT	Distal Intergenic	Distal Intergenic	0.127	0.127	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
chr15_88899533_88901550	chr15	89175000	89180000	MCF10A	MFGE8	Included	AvT	Intron	Exon	0.127	0.127	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr15_88899533_88901550	chr15	88655000	88660000	MCF10A	MFGE8	Included	AvT	Distal Intergenic	Exon	0.127	0.127	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
chr15_79314006_79315930	chr15	80325000	80330000	MCF10A	TMED3	Excluded	AvT	Intron	Intron	-0.255	-0.255	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr19_58353045_58353713	chr19	57400000	57405000	MCF10A	A1BG-AS1	Excluded	AvT	Exon	Exon	-0.182	-0.162	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr15_67421578_67475695	chr15	67830000	67835000	MCF10A	IQCH	Included	AvT	Promoter	Exon	0.121	0.121	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
chr15_67421578_67475695	chr15	67835000	67840000	MCF10A	IQCH	Included	AvT	Promoter	Promoter	0.121	0.121	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
chr15_65638182_65642904	chr15	65830000	65835000	MCF10A	SLC24A1	Included	AvT	Intron	Intron	0.119	0.119	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
chr15_65638182_65642904	chr15	65855000	65860000	MCF10A	SLC24A1	Included	AvT	Intron	Exon	0.119	0.119	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr15_65638182_65642904	chr15	65835000	65840000	MCF10A	SLC24A1	Included	AvT	Intron	Intron	0.119	0.119	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
chr15_58810389_58831773	chr15	57760000	57765000	MCF10A	FAM63B	Included	AvT	Intron	Intron	0.106	0.106	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
chr15_52557745_52568288	chr15	52255000	52260000	MCF10A	ARPP19	Included	AvT	Promoter	Exon	0.112	0.112	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
chr15_37099397_37100891	chr15	35555000	35560000	MCF10A	MEIS2	Excluded	AvT	Intron	Intron	-0.218	-0.218	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr21_41822038_41825959	chr21	42115000	42120000	MCF10A	PRDM15	Included	AvT	Intron	Exon	0.162	0.162	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
chr21_41822038_41825959	chr21	41595000	41600000	MCF10A	PRDM15	Included	AvT	Distal Intergenic	Distal Intergenic	0.162	0.162	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr21_41822038_41825959	chr21	41605000	41610000	MCF10A	PRDM15	Included	AvT	Distal Intergenic	Distal Intergenic	0.162	0.162	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr21_41822038_41825959	chr21	41610000	41615000	MCF10A	PRDM15	Included	AvT	Distal Intergenic	Distal Intergenic	0.162	0.162	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chr14_101914573_101921092	chr14	100265000	100270000	MCF10A	PPP2R5C	Included	AvT	Intron	Exon	0.107	0.107	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr14_99413251_99458278	chr14	97730000	97735000	MCF10A	SETD3	Excluded	AvT	Distal Intergenic	Distal Intergenic	-0.142	-0.142	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr14_99413251_99458278	chr14	97765000	97770000	MCF10A	SETD3	Excluded	AvT	Distal Intergenic	Promoter	-0.142	-0.142	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr14_99413251_99458278	chr14	97770000	97775000	MCF10A	SETD3	Excluded	AvT	Distal Intergenic	Distal Intergenic	-0.142	-0.142	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr14_99413251_99458278	chr14	98220000	98225000	MCF10A	SETD3	Excluded	AvT	Distal Intergenic	Distal Intergenic	-0.142	-0.142	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr14_99413251_99458278	chr14	98500000	98505000	MCF10A	SETD3	Excluded	AvT	Intron	Intron	-0.142	-0.142	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr14_95457339_95467794	chr14	94675000	94680000	MCF10A	SYNE3	Excluded	AvT	Promoter	Exon	-0.104	-0.104	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr19_9617412_9617811	chr19	9795000	9800000	MCF10A	ZNF561	Included	AvT	Intron	Promoter	0.146	0.146	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
chr19_9617412_9617811	chr19	8655000	8660000	MCF10A	ZNF561	Included	AvT	Promoter	Exon	0.146	0.146	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
chr14_90900737_90906148	chr14	91140000	91145000	MCF10A	RPS6KA5	Included	AvT	Intron	Intron	0.222	0.222	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr14_90900737_90906148	chr14	91145000	91150000	MCF10A	RPS6KA5	Included	AvT	Promoter	Exon	0.222	0.222	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr14_90900737_90906148	chr14	91160000	91165000	MCF10A	RPS6KA5	Included	AvT	Intron	Exon	0.222	0.222	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr14_90900737_90906148	chr14	91165000	91170000	MCF10A	RPS6KA5	Included	AvT	Intron	Exon	0.222	0.222	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr14_90900737_90906148	chr14	91170000	91175000	MCF10A	RPS6KA5	Included	AvT	Promoter	Exon	0.222	0.222	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr14_90900737_90906148	chr14	91175000	91180000	MCF10A	RPS6KA5	Included	AvT	Promoter	Exon	0.222	0.222	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr14_90900737_90906148	chr14	91285000	91290000	MCF10A	RPS6KA5	Included	AvT	Promoter	Exon	0.222	0.222	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr14_90900737_90906148	chr14	91125000	91130000	MCF10A	RPS6KA5	Included	AvT	Promoter	Promoter	0.222	0.222	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr14_90900737_90906148	chr14	91135000	91140000	MCF10A	RPS6KA5	Included	AvT	Intron	Intron	0.222	0.222	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
